,TSLA
14896,207.5556
14897,207.33
14898,207.12
14899,207.4
14900,207.4899
14901,207.16
14902,207.24
14903,207.263
14904,207.37
14905,207.2252
14906,207.2
14907,207.36
14908,207.23
14909,207.111
14910,207.4
14911,207.379
14912,207.4016
14913,207.6
14914,207.34
14915,207.37
14916,207.5
14917,207.42
14918,207.535
14919,207.4
14920,207.5344
14921,207.54
14922,207.75
14923,207.64
14924,207.4
14925,207.3
14926,207.4845
14927,207.57
14928,207.78
14929,207.86
14930,207.93
14931,207.97
14932,207.8039
14933,207.59
14934,207.69
14935,207.6137
14936,207.6344
14937,207.69
14938,207.71
14939,207.69
14940,207.77
14941,207.7487
14942,207.68
14943,207.7392
14944,207.67
14945,207.79
14946,207.885
14947,207.8342
14948,207.82
14949,207.82
14950,207.85
14951,207.94
14952,207.8068
14953,207.815
14954,207.9
14955,207.8696
14956,207.91
14957,207.77
14958,207.77
14959,207.71
14960,207.47
14961,207.421
14962,207.32
14963,207.41
14964,207.3
14965,207.315
14966,207.31
14967,207.215
14968,207.2971
14969,207.29
14970,207.4
14971,207.33
14972,207.49
14973,207.4307
14974,207.5
14975,207.56
14976,207.52
14977,207.51
14978,207.5
14979,207.4
14980,207.02
14981,206.98
14982,206.92
14983,206.29
14984,206.4401
14985,206.4174
14986,206.15
14987,206.19
14988,206.05
14989,206.17
14990,206.22
14991,206.205
14992,206.25
14993,206.37
14994,206.21
14995,206.2
14996,206.2584
14997,206.14
14998,206.2699
14999,206.22
15000,206.07
15001,206.05
15002,206.18
15003,206.135
15004,206.0951
15005,206.05
15006,206.0
15007,206.12
15008,206.0
15009,206.0001
15010,206.09
15011,206.08
15012,206.06
15013,206.1
15014,206.1001
15015,206.0
15016,206.02
15017,205.985
15018,205.772
15019,205.785
15020,205.7999
15021,205.61
15022,205.6359
15023,205.625
15024,205.654
15025,205.75
15026,205.57
15027,205.361
15028,205.4
15029,205.16
15030,205.01
15031,205.17
15032,205.75
15033,205.46
15034,205.52
15035,205.17
15036,205.2246
15037,205.4315
15038,205.405
15039,205.4326
15040,205.435
15041,205.33
15042,205.301
15043,205.207
15044,205.1
15045,205.123
15046,205.305
15047,205.45
15048,205.4216
15049,205.41
15050,205.5472
15051,205.5313
15052,205.44
15053,205.59
15054,205.637
15055,205.7
15056,205.85
15057,205.8
15058,205.89
15059,205.7875
15060,205.89
15061,205.71
15062,205.64
15063,205.49
15064,205.5365
15065,205.258
15066,205.33
15067,205.295
15068,205.33
15069,205.34
15070,205.35
15071,205.39
15072,205.41
15073,205.35
15074,205.305
15075,205.31
15076,205.39
15077,205.3042
15078,205.4
15079,205.31
15080,205.39
15081,205.331
15082,205.26
15083,205.36
15084,205.42
15085,205.43
15086,205.43
15087,205.358
15088,205.2618
15089,205.3744
15090,205.41
15091,205.59
15092,205.71
15093,205.88
15094,205.7399
15095,205.8
15096,205.78
15097,205.7718
15098,205.745
15099,205.81
15100,205.69
15101,205.66
15102,205.86
15103,205.98
15104,206.01
15105,205.9375
15106,205.8501
15107,205.9959
15108,205.6901
15109,205.85
15110,205.81
15111,205.76
15112,205.76
15113,205.72
15114,205.8
15115,205.749
15116,205.7122
15117,205.7111
15118,205.71
15119,205.625
15120,205.73
15121,205.92
15122,205.85
15123,205.85
15124,205.85
15125,205.905
15126,206.11
15127,206.1411
15128,206.2399
15129,206.27
15130,206.22
15131,206.29
15132,206.36
15133,206.32
15134,206.36
15135,206.245
15136,206.4
15137,206.3066
15138,206.545
15139,206.7
15140,206.6414
15141,206.66
15142,206.68
15143,206.46
15144,206.44
15145,206.31
15146,206.28
15147,206.21
15148,206.38
15149,206.16
15150,206.2732
15151,206.32
15152,206.30900000000003
15153,206.2801
15154,206.4385
15155,206.42
15156,206.4
15157,206.415
15158,206.37
15159,206.23
15160,206.19
15161,206.19
15162,206.14
15163,206.02
15164,206.05
15165,205.81
15166,205.9799
15167,205.82
15168,205.74
15169,205.7137
15170,205.7428
15171,205.71
15172,205.81
15173,205.59
15174,205.6799
15175,205.605
15176,205.71
15177,205.75
15178,206.01
15179,205.6216
15180,205.49
15181,205.71
15182,205.56
15183,205.525
15184,205.641
15185,205.64
15186,205.68
15187,205.7
15188,206.16
15189,206.26
15190,206.5
15191,206.2199
15192,206.67
15193,206.74
15194,206.57
15195,206.18
15196,206.1
15197,205.93
15198,205.67
15199,205.37
15200,205.78
15201,205.84
15202,205.89
15203,206.0679
15204,206.05
15205,206.265
15206,206.12
15207,206.23
15208,206.27
15209,206.14
15210,206.34
15211,207.03
15212,206.74
15213,207.3199
15214,207.2406
15215,207.384
15216,207.63
15217,206.75
15218,206.62
15219,206.95
15220,206.7873
15221,206.895
15222,206.66
15223,206.75
15224,206.8816
15225,206.71
15226,206.63
15227,206.16
15228,206.0
15229,205.95
15230,205.6
15231,205.8563
15232,205.7
15233,205.6
15234,205.5
15235,205.585
15236,205.62
15237,205.73
15238,205.82
15239,205.95
15240,206.07
15241,206.51
15242,206.17
15243,206.07
15244,205.96
15245,206.05
15246,206.11
15247,206.06
15248,206.01
15249,205.6
15250,205.55
15251,205.25
15252,205.27
15253,205.08
15254,204.62
15255,204.6
15256,204.59
15257,204.33
15258,204.1
15259,204.2699
15260,203.92
15261,204.167
15262,204.279
15263,204.13
15264,204.4192
15265,204.28
15266,204.44
15267,204.691
15268,204.9522
15269,204.86
15270,204.8
15271,204.92
15272,204.89
15273,204.8
15274,204.795
15275,204.68
15276,204.51
15277,204.52
15278,204.6888
15279,204.6594
15280,204.63
15281,204.629
15282,204.54
15283,204.61
15284,204.6
15285,204.62
15286,204.6
15287,204.67
15288,204.7
15289,204.725
15290,204.49
15291,204.51
15292,204.49
15293,204.55
15294,204.56
15295,204.4501
15296,204.545
15297,204.57
15298,204.5401
15299,204.612
15300,204.5532
15301,204.79
15302,204.6948
15303,204.83
15304,204.8401
15305,204.7188
15306,204.74
15307,204.83
15308,204.89
15309,204.9
15310,204.7
15311,204.5775
15312,204.5991
15313,204.59
15314,204.58
15315,204.57
15316,204.56
15317,204.62
15318,204.7
15319,204.6531
15320,204.48
15321,204.5898
15322,204.54
15323,204.56
15324,204.68
15325,204.6
15326,204.52
15327,204.54
15328,204.6157
15329,204.6056
15330,204.7
15331,204.675
15332,204.63
15333,204.53
15334,204.6
15335,204.66
15336,204.7
15337,204.64
15338,204.53
15339,204.51
15340,204.065
15341,204.36
15342,204.49
15343,204.6
15344,205.05
15345,204.72
15346,205.1
15347,204.87
15348,205.52
15349,205.72
15350,205.7999
15351,206.02
15352,206.1
15353,205.87
15354,206.11
15355,206.1902
15356,205.88
15357,206.35
15358,206.56
15359,206.48
15360,205.865
15361,206.17
15362,206.3275
15363,206.24
15364,206.15
15365,206.39
15366,206.32
15367,206.6
15368,206.66
15369,206.4
15370,206.24
15371,206.3
15372,206.3598
15373,206.26
15374,206.3399
15375,206.26
15376,206.15
15377,206.0988
15378,206.19
15379,206.161
15380,205.98
15381,205.9305
15382,205.95
15383,205.955
15384,205.96
15385,205.8
15386,205.7867
15387,205.98
15388,206.01
15389,205.99
15390,206.29
15391,206.27
15392,206.2625
15393,206.17
15394,205.91
15395,206.01
15396,205.52
15397,205.4
15398,205.4312
15399,205.41
15400,205.54
15401,205.66
15402,205.54
15403,205.66
15404,205.72
15405,205.74
15406,205.71
15407,205.82
15408,205.69
15409,205.5892
15410,205.441
15411,205.25
15412,205.19
15413,205.0878
15414,205.17
15415,205.16
15416,205.36
15417,205.1902
15418,205.14
15419,204.95
15420,205.04
15421,204.75
15422,204.67
15423,204.62
15424,204.72
15425,204.51
15426,204.76
15427,204.6765
15428,204.63
15429,204.69
15430,204.8138
15431,204.71
15432,205.0
15433,204.91
15434,205.0
15435,205.02
15436,205.03
15437,205.03
15438,205.06
15439,205.03
15440,204.9504
15441,204.895
15442,204.66
15443,204.65
15444,204.73
15445,204.75
15446,204.84
15447,204.72
15448,204.61
15449,204.401
15450,204.3805
15451,204.36
15452,204.32
15453,204.12
15454,204.21
15455,204.3425
15456,204.2977
15457,204.2
15458,204.272
15459,204.37
15460,204.6
15461,204.58
15462,204.75
15463,204.89
15464,204.68
15465,204.775
15466,204.87
15467,204.86
15468,204.68
15469,204.62
15470,204.7386
15471,204.61
15472,204.68
15473,204.75
15474,204.7001
15475,204.8508
15476,204.8626
15477,204.8744
15478,205.075
15479,205.1013
15480,204.9
15481,204.73
15482,204.96
15483,204.95
15484,204.794
15485,204.852
15486,204.91
15487,204.83
15488,204.8
15489,204.63
15490,204.51
15491,204.39
15492,204.51
15493,204.57
15494,204.5712
15495,204.49
15496,204.4333333333333
15497,204.3766666666667
15498,204.32
15499,204.3
15500,204.3399
15501,204.3798
15502,204.43
15503,204.35
15504,204.54
15505,204.442
15506,204.68
15507,204.552
15508,204.6599
15509,204.7
15510,204.72
15511,204.74
15512,204.605
15513,204.6001
15514,204.79
15515,204.81
15516,204.64
15517,204.65
15518,204.7464
15519,204.7
15520,204.88
15521,204.84
15522,204.8125
15523,204.785
15524,204.745
15525,204.45
15526,204.6686
15527,204.571
15528,204.6096
15529,204.74
15530,204.701
15531,204.61
15532,204.71
15533,204.822
15534,204.755
15535,204.76
15536,204.8033333333333
15537,204.84666666666664
15538,204.89
15539,204.75
15540,204.66
15541,204.65
15542,204.61
15543,204.63
15544,204.46
15545,204.51
15546,204.43
15547,204.42
15548,204.45
15549,204.5342
15550,204.43
15551,204.515
15552,204.4955
15553,204.58
15554,204.614
15555,204.667
15556,204.72
15557,204.66
15558,204.6
15559,204.5217
15560,204.61
15561,204.61
15562,204.61
15563,204.5807
15564,204.6
15565,204.7
15566,204.7715
15567,205.01
15568,204.97
15569,205.0
15570,204.7955
15571,204.8
15572,204.91
15573,205.18
15574,205.14
15575,205.08
15576,205.3817
15577,205.38
15578,205.72
15579,205.76
15580,205.65
15581,205.6017
15582,205.65
15583,205.41
15584,205.5564
15585,205.59
15586,205.53
15587,205.355
15588,205.33
15589,205.285
15590,205.15
15591,205.04
15592,204.91
15593,204.68
15594,204.66
15595,204.8667
15596,204.69
15597,204.47
15598,204.59
15599,204.64
15600,204.64
15601,206.36
15602,205.57
15603,205.63
15604,205.5566
15605,205.884
15606,206.092
15607,205.98
15608,206.0108
15609,205.93
15610,205.84
15611,205.95
15612,206.115
15613,206.1
15614,205.87
15615,205.51
15616,205.791
15617,205.77
15618,205.779
15619,205.58
15620,205.53
15621,205.922
15622,206.3
15623,206.04
15624,206.215
15625,206.24
15626,206.55
15627,206.87
15628,206.7
15629,206.63
15630,206.69
15631,206.68
15632,206.648
15633,206.4
15634,206.45
15635,206.4341
15636,206.48
15637,206.585
15638,206.355
15639,206.12
15640,206.03
15641,205.87
15642,205.8
15643,205.7501
15644,205.57
15645,205.71
15646,205.92
15647,205.92
15648,205.75
15649,205.86
15650,206.0
15651,206.2832
15652,206.01
15653,206.18
15654,206.0099
15655,206.06
15656,206.14
15657,206.19
15658,206.14
15659,206.015
15660,206.06
15661,206.0
15662,205.6
15663,205.23
15664,205.37
15665,205.62
15666,205.75
15667,206.0
15668,206.1887
15669,205.84
15670,205.465
15671,204.9944
15672,205.19
15673,205.06
15674,204.5867
15675,204.72
15676,204.4
15677,203.78
15678,203.8
15679,203.2
15680,203.625
15681,203.2
15682,203.02
15683,203.27
15684,203.09
15685,203.23
15686,203.22
15687,203.24
15688,203.1333
15689,203.316
15690,203.25
15691,203.3499
15692,203.1
15693,203.4799
15694,203.5
15695,203.62
15696,203.61
15697,203.6426
15698,203.71
15699,203.76
15700,203.5101
15701,203.3537
15702,203.37
15703,203.304
15704,203.4
15705,203.42
15706,203.08
15707,203.12
15708,203.12
15709,203.469
15710,203.25
15711,203.37
15712,203.31
15713,203.25
15714,203.2
15715,203.1999
15716,203.04
15717,202.938
15718,203.01
15719,203.33
15720,203.21
15721,203.151
15722,203.33
15723,203.0
15724,202.91
15725,203.06
15726,203.07
15727,203.12
15728,203.1
15729,203.31
15730,203.15
15731,203.2104
15732,203.0902
15733,203.02
15734,203.02
15735,202.75
15736,202.7243
15737,202.87
15738,202.84
15739,202.9075
15740,202.8501
15741,202.94
15742,202.94
15743,202.84
15744,202.66
15745,202.5
15746,202.6958
15747,202.71
15748,202.5358
15749,202.56
15750,202.32
15751,202.41
15752,202.56
15753,202.64
15754,202.6
15755,202.53
15756,202.58
15757,202.63
15758,202.51
15759,202.4709
15760,202.4899
15761,202.44
15762,202.11
15763,202.1
15764,202.153
15765,202.1308
15766,202.13
15767,201.92
15768,201.805
15769,201.77
15770,201.8
15771,201.7983
15772,201.9025
15773,202.04
15774,202.0782
15775,202.25
15776,201.96
15777,202.07
15778,202.0
15779,202.07
15780,202.01
15781,201.76
15782,201.65
15783,202.0
15784,202.11
15785,202.0
15786,202.03
15787,201.99
15788,202.03
15789,201.97
15790,201.878
15791,201.8882
15792,201.88
15793,202.71
15794,203.87
15795,203.25
15796,203.56
15797,203.8
15798,203.89
15799,203.87
15800,204.3575
15801,204.49
15802,204.2801
15803,204.27
15804,203.64
15805,203.79
15806,204.0558
15807,204.06
15808,204.28
15809,204.21
15810,204.25
15811,204.53
15812,204.5
15813,204.3404
15814,204.37
15815,204.31
15816,204.38
15817,204.12
15818,204.1
15819,203.9625
15820,204.1
15821,204.047
15822,204.05
15823,204.112
15824,204.2797
15825,204.18
15826,204.2199
15827,204.14
15828,204.14
15829,204.03
15830,204.22
15831,204.07
15832,204.19
15833,204.14
15834,204.07
15835,204.1882
15836,204.0
15837,203.9
15838,204.1
15839,204.03
15840,204.0125
15841,204.0
15842,203.9801
15843,204.03
15844,204.11
15845,204.23
15846,204.18
15847,204.29
15848,204.405
15849,204.2607
15850,204.32
15851,204.32
15852,204.4
15853,204.49
15854,204.435
15855,204.45
15856,204.5
15857,204.451
15858,204.73
15859,204.86
15860,204.6826
15861,204.5052
15862,204.582
15863,204.5577
15864,204.66
15865,204.664
15866,204.6597
15867,204.71
15868,204.84
15869,204.25
15870,204.39
15871,205.19
15872,205.16
15873,205.56
15874,205.47
15875,205.57
15876,205.43
15877,205.78
15878,205.62
15879,205.32
15880,205.1534
15881,205.4412
15882,205.2
15883,205.2887
15884,205.1
15885,204.8834
15886,204.92
15887,204.95
15888,204.6739
15889,204.805
15890,205.0
15891,204.78
15892,204.82
15893,204.8
15894,205.02
15895,204.5448
15896,204.69
15897,204.26
15898,204.01
15899,204.14
15900,204.25
15901,204.48
15902,204.24
15903,204.6
15904,204.47
15905,204.6
15906,205.095
15907,205.095
15908,205.04
15909,204.665
15910,205.02
15911,205.25
15912,205.57
15913,205.6
15914,205.3699
15915,205.62
15916,205.605
15917,205.72
15918,205.41
15919,205.33
15920,205.36
15921,205.27
15922,205.41
15923,205.3782
15924,205.56
15925,205.31
15926,205.2856
15927,205.02
15928,205.35
15929,205.41
15930,205.56
15931,205.31
15932,205.335
15933,205.44
15934,205.53
15935,205.6557
15936,205.65
15937,205.45
15938,205.43
15939,205.4199
15940,205.515
15941,205.6
15942,205.33
15943,205.49
15944,205.47
15945,205.46
15946,205.4999
15947,205.44
15948,205.555
15949,205.52
15950,205.57
15951,205.324
15952,205.32
15953,205.34
15954,205.45
15955,205.21
15956,205.1901
15957,205.14
15958,205.14
15959,205.05
15960,205.01
15961,205.14
15962,205.36
15963,205.19
15964,205.3
15965,205.33
15966,205.35
15967,205.18
15968,205.22
15969,205.04
15970,205.03
15971,205.02
15972,204.99
15973,205.04
15974,205.145
15975,205.34
15976,205.171
15977,205.27
15978,205.26
15979,205.38
15980,205.51
15981,205.27
15982,205.28
15983,205.28
15984,205.13
15985,204.87
15986,204.76
15987,204.8899
15988,204.93
15989,205.03
15990,205.22
15991,206.59
15992,206.44
15993,206.52
15994,206.175
15995,206.0175
15996,206.16
15997,205.7764
15998,205.7799
15999,205.8
16000,205.745
16001,205.9185
16002,206.3899
16003,206.12
16004,205.87
16005,205.5
16006,205.635
16007,205.51
16008,205.49
16009,204.4
16010,205.0991
16011,204.886
16012,205.34
16013,204.59
16014,204.44
16015,204.8192
16016,204.5
16017,204.26
16018,204.0
16019,204.4148
16020,204.3502
16021,204.1
16022,203.5101
16023,203.25
16024,203.81
16025,203.5
16026,203.34
16027,203.51
16028,203.461
16029,203.3713
16030,203.59
16031,203.6398
16032,203.71
16033,203.8
16034,203.72
16035,203.7375
16036,203.8702
16037,204.16
16038,204.09
16039,204.17
16040,203.89
16041,203.6631
16042,203.5487
16043,203.6055
16044,203.7128
16045,203.99
16046,204.35
16047,204.1001
16048,204.256
16049,204.1
16050,203.93
16051,203.7476
16052,203.79
16053,203.94
16054,203.99
16055,203.9
16056,203.7204
16057,203.51
16058,203.52
16059,203.69
16060,203.58
16061,203.58
16062,203.4
16063,203.44
16064,203.39
16065,203.42
16066,203.55
16067,203.61
16068,203.8499
16069,203.741
16070,203.51
16071,203.6372
16072,203.65
16073,203.64
16074,203.63
16075,203.7392
16076,203.72
16077,203.76
